"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2731","1454699_at","Sesn1","140742","sestrin 1",0.2508577928742,5.90635453246469,1.26135508462995,0.219770286419307,0.491448525662941,-5.45509672922943
"1202","1429299_at","Ddah1","69219","dimethylarginine dimethylaminohydrolase 1",-0.283633949278563,6.77934638810088,-1.25995254415359,0.220266834924838,0.492201199029577,-5.45675213862807
"2465","1450988_at","Lgr5","14160","leucine rich repeat containing G protein coupled receptor 5",0.39235487767146,6.31458083689606,1.25880097147482,0.220675172941223,0.492755810696765,-5.45811013973695
"76","1416432_at","Pfkfb3","170768","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",-0.489880461654238,6.13766454293693,-1.25805738171623,0.220939150892507,0.492987503478059,-5.45898645215889
"741","1424278_a_at","Birc5","11799","baculoviral IAP repeat-containing 5",0.295251435914671,3.48665523433755,1.25606300172702,0.221648356818638,0.493316300598225,-5.46133459127343
"1314","1431645_a_at","Gdi2","14569","guanosine diphosphate (GDP) dissociation inhibitor 2",0.315759298218738,6.11065962565567,1.25669438291335,0.22142364844107,0.493316300598225,-5.46059156626995
"2648","1452944_at","Afmid","71562","arylformamidase",-0.286330091500627,9.4871243963219,-1.25545705148089,0.221864178055627,0.493316300598225,-5.46204738409521
"2741","1454783_at","Il13ra1","16164","interleukin 13 receptor, alpha 1",-0.373960185504434,7.1005725448107,-1.25538984515831,0.221888124805962,0.493316300598225,-5.46212642202358
"3059","1460444_at","Arrb1","109689","arrestin, beta 1",-0.27109772529831,5.16417387160448,-1.25633433472082,0.221551768156707,0.493316300598225,-5.46101531955415
"1750","1437218_at","Fn1","14268","fibronectin 1",-0.31847455025552,7.47256505225969,-1.25261034449753,0.222880237211691,0.495164252635649,-5.46539203664114
"640","1423078_a_at","Msmo1","66234","methylsterol monoxygenase 1",0.246227322678841,9.9152830632283,1.25076427805206,0.223541038245422,0.495916203807617,-5.46755749560253
"2185","1446284_at","Mtss1","211401","MTSS I-BAR domain containing 1",0.460193238383821,6.08245637379699,1.25099995352313,0.223456594933377,0.495916203807617,-5.46728119967279
"2497","1451400_at","Gemin8","237221","gem nuclear organelle associated protein 8",-0.23788942717284,4.1092136473887,-1.24782856765019,0.224594952860431,0.49789529535414,-5.47099540994265
"572","1422001_at","Inhbc","16325","inhibin beta-C",-0.213807751366117,8.2009671914728,-1.24650260662539,0.225072209388618,0.498594088040877,-5.47254589919826
"18","1415911_at","Impact","16210","impact, RWD domain protein",0.25984989532332,6.92772091642694,1.24520891304326,0.225538595590111,0.498908884709397,-5.47405727665331
"1638","1436233_at","Btnl9","237754","butyrophilin-like 9",0.237514729505247,6.52221224187302,1.24536576804896,0.225482009037212,0.498908884709397,-5.47387410103009
"2570","1452126_at","Zfp160","224585","zinc finger protein 160",0.271091612989894,5.75803221590226,1.24197581086633,0.226707368323767,0.501134031847867,-5.47782843277927
"292","1418320_at","Prss8","76560","protease, serine 8 (prostasin)",0.371510409844123,5.23651059974052,1.2400376937304,0.227410205670215,0.502326778784817,-5.48008500407239
"1566","1435455_at","Iffo2","212632","intermediate filament family orphan 2",-0.300757510447248,6.02318334768451,-1.23950213377892,0.227604712375575,0.502395767560721,-5.48070802176716
"2881","1456088_at","Xiap","11798","X-linked inhibitor of apoptosis",0.432142998036259,7.23553345870569,1.23841305707475,0.22800063715101,0.502908932267856,-5.4819742239074
"544","1421392_a_at","Birc3","11796","baculoviral IAP repeat-containing 3",0.234854083820514,8.16553464197381,1.23714681312619,0.228461626875879,0.503204313455319,-5.48344518934798
"2857","1455886_at","Cbl","12402","Casitas B-lineage lymphoma",0.285787466228871,5.73265449178414,1.23733246664088,0.228393993489316,0.503204313455319,-5.48322960203765
"380","1419144_at","Cd163","93671","CD163 antigen",-0.429443511876944,6.6686054280122,-1.23485570113821,0.229297528416077,0.504684188080307,-5.48610338906983
"1832","1438196_at","Gpd1l","333433","glycerol-3-phosphate dehydrogenase 1-like",0.262827620566647,4.00470655577129,1.23382926928484,0.229672768912638,0.505148756214572,-5.48729288621457
"353","1418851_at","Trim39","79263","tripartite motif-containing 39",0.2931870972848,5.61690404824328,1.23207266981489,0.230316022290291,0.506087521380813,-5.48932655009045
"959","1426817_at","Mki67","17345","antigen identified by monoclonal antibody Ki 67",0.241603640844243,4.13796320678481,1.23176578822106,0.23042853995922,0.506087521380813,-5.4896815762845
"863","1425476_at","Col4a5","12830","collagen, type IV, alpha 5",0.269587253446133,3.43001403931748,1.23091396159691,0.2307410791516,0.506412482560251,-5.49066663626215
"765","1424524_at","Dram1","71712","DNA-damage regulated autophagy modulator 1",-0.323304857921323,4.34825720864477,-1.22678487705609,0.232260611491001,0.509131660075373,-5.49543312317737
"2249","1448306_at","Nfkbia","18035","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha",0.255284072105661,8.1455732037998,1.22620007793334,0.232476432371108,0.509131660075373,-5.49610706735612
"2908","1456439_x_at","Mical1","171580","microtubule associated monooxygenase, calponin and LIM domain containing 1",-0.307109133893124,3.67833108434245,-1.22624514698717,0.232459794185293,0.509131660075373,-5.49605513808264
"1484","1434659_at","Avl9","78937","AVL9 cell migration associated",0.241990658197222,7.11895419627096,1.22195337304708,0.234048236130484,0.511998528861725,-5.50099271037453
"1557","1435397_at","Zbtb44","235132","zinc finger and BTB domain containing 44",0.223177664654203,8.42038357562356,1.22167790340402,0.234150470402387,0.511998528861725,-5.50130911449748
"2985","1458311_at","Usp36","72344","ubiquitin specific peptidase 36",-0.259028803392175,5.31085944042675,-1.22131644205286,0.234284669690383,0.511998528861725,-5.50172419405187
"1375","1433699_at","Tnfaip3","21929","tumor necrosis factor, alpha-induced protein 3",0.522872252201115,5.08482973952854,1.2207763814377,0.234485285499618,0.512073260101012,-5.50234416583044
"851","1425333_at","Rab43","69834","RAB43, member RAS oncogene family",-0.245750911852877,8.32697041985171,-1.21975813546109,0.234863885121047,0.512536293984014,-5.50351242678305
"421","1419547_at","Fahd1","68636","fumarylacetoacetate hydrolase domain containing 1",-0.220818586572193,8.48867388435541,-1.2179651403029,0.235531669634255,0.513300524230453,-5.50556750680164
"1601","1435768_at","Arid4b","94246","AT rich interactive domain 4B (RBP1-like)",0.269269988696886,7.17656375503069,1.21792208741272,0.235547721876308,0.513300524230453,-5.5056168203035
"1918","1439300_at","Chic1","12212","cysteine-rich hydrophobic domain 1",0.34608093301773,5.38851479629109,1.21537657489196,0.236498281850051,0.513949987666458,-5.50852978294814
"2250","1448309_at","Ap3m1","55946","adaptor-related protein complex 3, mu 1 subunit",-0.282705767565751,6.95823686454384,-1.21590783078626,0.236299658844985,0.513949987666458,-5.50792227934898
"2456","1450920_at","Ccnb2","12442","cyclin B2",0.346145305082483,3.69220949613579,1.21617227613625,0.23620083636947,0.513949987666458,-5.50761979329887
"2938","1457034_at","Tasor","218850","transcription activation suppressor",0.245062418032262,7.12244496269877,1.21533489163337,0.236513871477317,0.513949987666458,-5.50857743890661
"1018","1427320_at","Copg2os2","100044236","coatomer protein complex, subunit gamma 2, opposite strand 2",0.484408152979877,4.95564666264515,1.21482765820702,0.236703639912459,0.513999364862835,-5.50915723807907
"2621","1452606_at","Mnd1","76915","meiotic nuclear divisions 1",-0.311799679579744,5.27304921597472,-1.21318208575974,0.237320078668866,0.5146425187108,-5.51103677087656
"2669","1453181_x_at","Plscr1","22038","phospholipid scramblase 1",0.295273361937229,7.36544027070179,1.21314407962157,0.237334330208198,0.5146425187108,-5.5110801542171
"1929","1439432_x_at","Morf4l2","56397","mortality factor 4 like 2",0.215656951632635,10.6268273816499,1.21230252349809,0.237650062023808,0.514964254117788,-5.51204047093085
"19","1415935_at","Smoc2","64074","SPARC related modular calcium binding 2",-0.365750155730903,4.97207836828451,-1.21105051047035,0.238120372520612,0.515620257738159,-5.51346808854587
"2528","1451681_at","Rdh16f2","216454","RDH16 family member 2",-0.287906468942252,10.1114537329549,-1.20846475346953,0.239093911659146,0.517364251881288,-5.51641242813076
"229","1417828_at","Aqp8","11833","aquaporin 8",0.409629005770215,9.90413055141301,1.20784528728674,0.23932758484255,0.517505958229462,-5.51711698071179
"2690","1453578_at","Pter","19212","phosphotriesterase related",0.309073075633113,5.91765588491426,1.207306305767,0.239531037473931,0.517582164541633,-5.51772973614147
"1143","1428798_s_at","Setd6","66083","SET domain containing 6",-0.168151963217245,7.42588645304262,-1.20326835355102,0.241059404153709,0.52051914847787,-5.5223127610468
"1305","1431252_a_at","Zfp655","72611","zinc finger protein 655",-0.343420375604403,4.73323292611482,-1.20181722379228,0.241610441737421,0.521343148124855,-5.52395648525162
"31","1416062_at","Tbc1d15","66687","TBC1 domain family, member 15",0.286881364074989,6.40488922661006,1.19853716081915,0.242859461129896,0.521593430898049,-5.52766546392898
"740","1424275_s_at","Trim41","211007","tripartite motif-containing 41",0.215998128308178,6.93832074969229,1.1990315753559,0.242670883262554,0.521593430898049,-5.52710696715552
"1780","1437627_at","Mex3d","237400","mex3 RNA binding family member D",-0.26139192250632,4.33568337287384,-1.19917787445605,0.24261510341705,0.521593430898049,-5.52694166710432
"1979","1440199_at","Slc25a48","328258","solute carrier family 25, member 48",0.197368157255829,4.75771859489749,1.19978749327328,0.242382775886129,0.521593430898049,-5.52625268194391
"2014","1440883_at","Usp6nl","98910","USP6 N-terminal like",0.283790701005094,5.74710953148559,1.20024889944413,0.242207043551022,0.521593430898049,-5.52573100086185
"2168","1445363_at","Mir99ahg","77994","Mir99a and Mirlet7c-1 host gene (non-protein coding)",-0.281646683269851,4.22333036555717,-1.19816536361388,0.243001343045233,0.521593430898049,-5.52808531739897
"2902","1456340_at","Ntmt1","66617","N-terminal Xaa-Pro-Lys N-methyltransferase 1",0.351400880482087,4.3939592352779,1.199360124925,0.242545629740943,0.521593430898049,-5.52673572164325
"3015","1459835_s_at","Dnaja1","15502","DnaJ heat shock protein family (Hsp40) member A1",-0.251403779778038,10.0660411144616,-1.1979526589736,0.2430825414065,0.521593430898049,-5.52832546351265
"501","1420821_at","Sgpp1","81535","sphingosine-1-phosphate phosphatase 1",-0.214610933903145,8.45226082924369,-1.1965435176433,0.243620983733692,0.521657457862609,-5.52991545523705
"1752","1437248_at","2700049A03Rik","76967","RIKEN cDNA 2700049A03 gene",0.231187754393984,3.98853472742045,1.19725374585856,0.243349489245344,0.521657457862609,-5.52911428119701
"2677","1453266_at","Zbtb4","75580","zinc finger and BTB domain containing 4",-0.251361970573221,6.0272855437673,-1.1968619911459,0.24349921482546,0.521657457862609,-5.52955625235705
"1352","1433460_at","Ttc7b","104718","tetratricopeptide repeat domain 7B",0.268576849690093,5.56951763014002,1.19560153771629,0.243981418323318,0.522065941711299,-5.53097741278356
"71","1416410_at","Pafah1b3","18476","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3",-0.225766365470218,5.57221566263492,-1.19061471409574,0.245896204165999,0.522890546108348,-5.53658714584877
"290","1418301_at","Irf6","54139","interferon regulatory factor 6",0.275116454117208,7.64332312882152,1.19189247595923,0.245404516165243,0.522890546108348,-5.53515174195171
"314","1418496_at","Foxa1","15375","forkhead box A1",-0.485272226366895,8.11153399323354,-1.19101877899873,0.245740638801544,0.522890546108348,-5.53613337643039
"1175","1429006_s_at","Atat1","73242","alpha tubulin acetyltransferase 1",0.229581371295305,5.92833689160627,1.19073545769003,0.245849710061339,0.522890546108348,-5.53645156362728
"1494","1434770_at","Iqcb1","320299","IQ calmodulin-binding motif containing 1",0.22631911354033,4.5576816989803,1.19280850927269,0.245052475416795,0.522890546108348,-5.53412186107122
"1867","1438578_a_at","Btbd10","68815","BTB (POZ) domain containing 10",0.322879934148837,4.87052402367,1.19159703654438,0.245518137085185,0.522890546108348,-5.53548375113322
"2328","1449089_at","Nrip1","268903","nuclear receptor interacting protein 1",0.265720978334449,7.37630903748129,1.19192416415175,0.245392331765903,0.522890546108348,-5.53511612706688
"2414","1450395_at","Slc22a5","20520","solute carrier family 22 (organic cation transporter), member 5",-0.242113196530914,7.83401554326073,-1.1932195182856,0.244894643351098,0.522890546108348,-5.53365954443825
"2590","1452280_at","Farp1","223254","FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)",0.227092866794984,6.61218146413072,1.19074364163589,0.245846558949847,0.522890546108348,-5.53644237348836
"564","1421891_at","St3gal2","20444","ST3 beta-galactoside alpha-2,3-sialyltransferase 2",-0.213309705809515,3.45060378951053,-1.18983330380025,0.24619725661526,0.523049143766809,-5.53746429411211
"1568","1435462_at","Plcxd2","433022","phosphatidylinositol-specific phospholipase C, X domain containing 2",-0.367238838586434,8.99832677222787,-1.1890981299144,0.246480746981434,0.523049143766809,-5.5382890785092
"2005","1440739_at","Vegfc","22341","vascular endothelial growth factor C",0.208764054018778,5.74579043686292,1.18947378744027,0.246335859252548,0.523049143766809,-5.53786768804395
"115","1416852_a_at","Ncdn","26562","neurochondrin",-0.235484324236196,6.1452168072092,-1.18797928322694,0.246912653170906,0.5236045718862,-5.53954344077341
"1076","1428162_at","Lrif1","321000","ligand dependent nuclear receptor interacting factor 1",0.25303265062372,6.31403960283168,1.18750340446896,0.247096526902086,0.523633617959862,-5.54007664330159
"2366","1449492_a_at","Lect2","16841","leukocyte cell-derived chemotaxin 2",-0.199740139902325,11.3049385362549,-1.18656895081218,0.247457885755521,0.524038482085161,-5.54112311286754
"1870","1438617_at","Serpina7","331535","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7",-0.571467299189562,9.10600104445162,-1.18451862593125,0.248252140363785,0.525358896767102,-5.54341667461382
"897","1425916_at","Capn8","170725","calpain 8",-0.280197828185382,5.09881262506547,-1.1828886737892,0.248884906201556,0.525974489273481,-5.54523750043948
"1074","1428149_at","Coro7","78885","coronin 7",0.263538410763404,3.80124755018217,1.18330359258679,0.248723716093426,0.525974489273481,-5.54477420263575
"1013","1427254_at","Zfp445","235682","zinc finger protein 445",0.256142818650387,7.24559204863908,1.17996711092739,0.250022096733537,0.528015093787985,-5.54849565946844
"195","1417568_at","Ncald","52589","neurocalcin delta",-0.22768741304533,5.86365451556699,-1.17754159421071,0.25096914146575,0.529651610624219,-5.55119522475881
"479","1420531_at","Hsd3b5","15496","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",-0.353315624255188,11.2138719001984,-1.17644612105861,0.251397743515084,0.52987740946186,-5.55241286429641
"2448","1450843_a_at","Serpinh1","12406","serine (or cysteine) peptidase inhibitor, clade H, member 1",-0.310653870509223,5.26919975412431,-1.17638788047355,0.251420545276021,0.52987740946186,-5.55247757183621
"803","1424835_at","Gstm4","14865","glutathione S-transferase, mu 4",0.284885001300218,8.86410425991361,1.17577256940435,0.251661539555048,0.530022284196362,-5.55316103350617
"2382","1449816_at","Sult5a1","57429","sulfotransferase family 5A, member 1",-0.465467246479218,7.18544551379021,-1.17518509028981,0.251891793315813,0.53014435569956,-5.55381328612899
"2036","1441445_at","Per3","18628","period circadian clock 3",-0.469124474444427,4.82782610860838,-1.17386802303687,0.252408567310861,0.530868873284703,-5.55527452321085
"1235","1429809_at","Tmtc2","278279","transmembrane and tetratricopeptide repeat containing 2",-0.333675453616643,5.78044192986518,-1.17226338166307,0.253039239823106,0.531831790256625,-5.55705285799072
"1191","1429206_at","Rhobtb1","69288","Rho-related BTB domain containing 1",0.190100864976428,8.61292217001701,1.17071543495273,0.25364873765198,0.532748918604194,-5.5587663252359
"581","1422125_at","Htr2b","15559","5-hydroxytryptamine (serotonin) receptor 2B",-0.249620518765155,3.44923774144359,-1.16961784133723,0.254081570422674,0.532930465024245,-5.55998007154216
"1829","1438097_at","Rab20","19332","RAB20, member RAS oncogene family",-0.287107586462919,5.65549435979032,-1.16999242985785,0.253933791010373,0.532930465024245,-5.55956595531295
"1801","1437791_s_at","Eml5","319670","echinoderm microtubule associated protein like 5",-0.250857337555344,5.54622269322057,-1.16864951917182,0.254463880067664,0.53300569024384,-5.56105003096684
"2702","1453724_a_at","Serpinf1","20317","serine (or cysteine) peptidase inhibitor, clade F, member 1",0.302446948243862,10.0138259275588,1.16891833957946,0.254357702564325,0.53300569024384,-5.5607530730993
"1938","1439518_at","Mmrn2","105450","multimerin 2",-0.240305294537801,5.54314059927412,-1.16787765715798,0.254768929391386,0.533281629753263,-5.56190234833094
"2213","1447643_x_at","Snai2","20583","snail family zinc finger 2",0.377146664516727,7.09344453778667,1.16735584065685,0.25497531120172,0.533350803920933,-5.56247827456426
"444","1419759_at","Abcb1a","18671","ATP-binding cassette, sub-family B (MDR/TAP), member 1A",-0.202155598889954,4.76596066790846,-1.16628717921622,0.255398360426794,0.533872795538889,-5.56365704053695
"2772","1455031_at","Cdk19","78334","cyclin-dependent kinase 19",-0.226297351944494,6.57999443073124,-1.16445386021472,0.256125324313856,0.535028936126094,-5.56567702299216
"1804","1437843_s_at","Nupl1","71844","nucleoporin like 1",0.256638970173556,7.33901236589961,1.16124472917653,0.257401523429304,0.536965754299641,-5.56920613014789
"2947","1457249_at","Ubap2l","74383","ubiquitin-associated protein 2-like",-0.252889692081765,4.09876241192325,-1.16126697697538,0.257392659820095,0.536965754299641,-5.56918169373753
"1340","1432562_at","Sox6os","68469","SRY (sex determining region Y)-box 6, opposite strand",-0.255783191402781,5.56275095371767,-1.15950666776312,0.258094671634543,0.537231584436435,-5.57111389103902
"1531","1435133_at","Ugcg","22234","UDP-glucose ceramide glucosyltransferase",0.269762104979545,5.69221305633632,1.15993969677241,0.257921848433407,0.537231584436435,-5.57063881894138
"1982","1440230_at","Tsku","244152","tsukushi, small leucine rich proteoglycan",-0.60957292144084,7.49670314828234,-1.15873731923944,0.258401932065624,0.537231584436435,-5.5719575486572
"2987","1458344_at","Nagpa","27426","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase",-0.259616702086667,6.01439769753627,-1.15950530286803,0.258095216503627,0.537231584436435,-5.5711153882044
"3023","1459971_at","Kcnt2","240776","potassium channel, subfamily T, member 2",-0.359851978817762,3.54317699261618,-1.15890206470844,0.258336113713038,0.537231584436435,-5.57177693263938
"150","1417112_at","Arl2bp","107566","ADP-ribosylation factor-like 2 binding protein",0.229985278017276,6.21930640411448,1.15822057673063,0.258608459037987,0.537297926036385,-5.57252392336175
"1333","1432249_a_at","Ercc8","71991","excision repaiross-complementing rodent repair deficiency, complementation group 8",-0.237607124534803,5.53531721335018,-1.1566833197849,0.259223576905115,0.537849592809872,-5.57420750782858
"2243","1448249_at","Gpd1","14555","glycerol-3-phosphate dehydrogenase 1 (soluble)",-0.212437792262124,9.79421455270824,-1.15680849256896,0.259173449912057,0.537849592809872,-5.57407049425981
"1898","1439035_at","Zfp322a","218100","zinc finger protein 322A",0.196889108278372,6.0360082567034,1.15529364142046,0.259780571763571,0.538642061534035,-5.57572776086514
"1017","1427301_at","Cd48","12506","CD48 antigen",0.281694723069277,4.18890834783268,1.1542068398205,0.260216786116287,0.539183199245668,-5.57691554992434
"1521","1435030_at","Upf2","326622","UPF2 regulator of nonsense transcripts homolog (yeast)",0.285137549359984,6.94893800686514,1.15324790629882,0.260602125989624,0.539618264919296,-5.57796276613741
"203","1417695_a_at","Soat1","20652","sterol O-acyltransferase 1",-0.248058076897243,4.93551406951633,-1.15274080299986,0.260806071469844,0.539677392005858,-5.57851624310478
"1168","1428945_at","Uba6","231380","ubiquitin-like modifier activating enzyme 6",0.171912381306319,6.56117819020485,1.15123511606873,0.261412318045241,0.540568348538445,-5.58015835011599
"654","1423191_at","Fnbp4","55935","formin binding protein 4",0.218615199437207,5.51171096441088,1.14852397308893,0.262506543839112,0.542466511345163,-5.58311032980965
"682","1423557_at","Ifngr2","15980","interferon gamma receptor 2",0.269912814291005,5.81248789525773,1.14757636264007,0.262889796512013,0.542893895213063,-5.5841406616272
"766","1424567_at","Tspan2","70747","tetraspanin 2",-0.244003465264858,3.59693566801817,-1.14613615868526,0.263473062438762,0.543733476273689,-5.58570514189686
"1618","1435972_at","Cast","12380","calpastatin",-0.200175867149327,7.50764467684702,-1.14110107721602,0.265519690997811,0.547223100602991,-5.59116098631849
"2153","1444456_at","9030425P06Rik","100504699","RIKEN cDNA 9030425P06 gene",0.292012884470065,6.0733185434927,1.14138626484066,0.265403458753177,0.547223100602991,-5.5908525369484
"1253","1430319_at","4833411C07Rik","71624","RIKEN cDNA 4833411C07 gene",0.229038046509438,5.20352534634162,1.14007632221289,0.265937652734301,0.547717642211141,-5.59226876144717
"2308","1448844_at","Cyb5b","66427","cytochrome b5 type B",0.19925297874792,9.290400224739,1.13841916070409,0.266614572250626,0.54874450756868,-5.5940583043577
"914","1426227_s_at","Vps37c","107305","vacuolar protein sorting 37C",0.203287311410064,6.03259658230467,1.13726832004284,0.26708541206881,0.549028998108976,-5.59529971693462
"2596","1452328_s_at","Pja2","224938","praja ring finger ubiquitin ligase 2",0.382877378002771,4.60769840787562,1.13720910364987,0.267109655563581,0.549028998108976,-5.59536356348004
"250","1417978_at","Eif4e3","66892","eukaryotic translation initiation factor 4E member 3",0.274011828457871,5.80543645359532,1.13562557367979,0.267758559256263,0.549628476872262,-5.59706981298633
"1646","1436317_at","Pgap1","241062","post-GPI attachment to proteins 1",-0.283787720238196,6.19150995110875,-1.1357594191652,0.26770366700638,0.549628476872262,-5.59692567667547
"1732","1437101_at","Lats2","50523","large tumor suppressor 2",0.242658903940103,4.95468189338727,1.13458934874393,0.268183811301119,0.550134391582361,-5.59818519732543
"1784","1437649_x_at","Ppib","19035","peptidylprolyl isomerase B",-0.214683039893886,11.8780338144436,-1.13360021273085,0.268590199890885,0.550600962734347,-5.59924904993954
"429","1419603_at","Ifi204","15951","interferon activated gene 204",-0.203365628973366,4.16245436263445,-1.13231445196052,0.26911913095412,0.550872914014962,-5.60063069853504
"1584","1435600_s_at","Ccm2l","228788","cerebral cavernous malformation 2-like",-0.243633655873079,5.03272641507019,-1.13271929644233,0.268952505525219,0.550872914014962,-5.60019581268583
"2734","1454725_at","Tra2a","101214","transformer 2 alpha",0.309505855530482,7.10606394080222,1.13197245412949,0.269259948871792,0.550872914014962,-5.60099796633439
"926","1426397_at","Tgfbr2","21813","transforming growth factor, beta receptor II",0.264347414986878,8.19461993309367,1.13101272764507,0.269655404981964,0.550949323459165,-5.60202807854347
"1263","1430477_s_at","Proscos","100328574","proline synthetase co-transcribed, opposite strand",-0.262167944345814,5.26784871774404,-1.13136691642235,0.269509411773064,0.550949323459165,-5.6016480044008
"2521","1451628_a_at","Ank3","11735","ankyrin 3, epithelial",0.261319183815747,7.00829330144327,1.12983865447615,0.270139760226735,0.551572688930101,-5.60328719889741
"55","1416251_at","Mcm6","17219","minichromosome maintenance complex component 6",0.313850449492358,5.66254024379184,1.12806815417397,0.270871369170857,0.552333467818905,-5.6051837464319
"2655","1453028_at","Pwwp2a","70802","PWWP domain containing 2A",0.259895770991416,5.25658809952819,1.1284868765429,0.270698213503312,0.552333467818905,-5.60473545328683
"557","1421818_at","Bcl6","12053","B cell leukemia/lymphoma 6",0.910419522146507,8.00970367305971,1.1276274763462,0.271053691520844,0.55233921113221,-5.60565538539512
"962","1426829_at","Uimc1","20184","ubiquitin interaction motif containing 1",0.214371540781489,8.00172422222025,1.12711272405425,0.271266774292499,0.552407587358055,-5.60620609512119
"2827","1455587_at","Fam167b","230766","family with sequence similarity 167, member B",-0.251233528972738,6.19233964572619,-1.12566131961306,0.271868244743253,0.553266262615734,-5.60775767843013
"1245","1430075_at","Sf3b3","101943","splicing factor 3b, subunit 3",-0.215383485057446,5.24100679365906,-1.12188379628803,0.273438233755507,0.555738335579233,-5.61178757242367
"1313","1431570_at","4930588G17Rik","75920","RIKEN cDNA 4930588G17 gene",0.240026493322023,3.20125159152118,1.12186944259673,0.273444211916464,0.555738335579233,-5.61180286201113
"601","1422553_at","Pten","19211","phosphatase and tensin homolog",-0.218834339096478,9.32787311631482,-1.12018376610462,0.274146940894235,0.556327875398944,-5.61359723436072
"762","1424475_at","Camkk2","207565","calcium/calmodulin-dependent protein kinase kinase 2, beta",-0.296006898513482,4.71215965060841,-1.1206662488002,0.273945668092444,0.556327875398944,-5.61308388623784
"2157","1444640_at","Pigg","433931","phosphatidylinositol glycan anchor biosynthesis, class G",0.256181140223892,5.13902066112936,1.11987286451663,0.274276693851218,0.556327875398944,-5.61392792040949
"1771","1437549_at","2810408I11Rik","69941","RIKEN cDNA 2810408I11 gene",0.276036843326387,5.60707764868433,1.11772500840241,0.275174310695042,0.557780865618343,-5.61621021762974
"1164","1428926_at","Fbxo31","76454","F-box protein 31",-0.246036119654343,6.976544310464,-1.11674248849257,0.275585630214462,0.557879594848618,-5.61725293192805
"1835","1438216_at","Rreb1","68750","ras responsive element binding protein 1",-0.206118561252266,4.51978809251377,-1.11692859315198,0.275507685545955,0.557879594848618,-5.61705548839799
"452","1419905_s_at","Hpgd","15446","hydroxyprostaglandin dehydrogenase 15 (NAD)",-0.209267983115479,10.1260759660424,-1.11557239937826,0.276076056327466,0.558187098404823,-5.61849363805189
"606","1422620_s_at","Plpp1","19012","phospholipid phosphatase 1",-0.262346437547229,6.7292842678033,-1.11508208767979,0.276281751989128,0.558187098404823,-5.61901319538297
"1407","1433998_at","4933427D14Rik","74477","RIKEN cDNA 4933427D14 gene",0.211745193313033,4.30376993454353,1.11537765933517,0.276157740378102,0.558187098404823,-5.61870001819458
"2582","1452233_at","Abcc1","17250","ATP-binding cassette, sub-family C (CFTR/MRP), member 1",0.256100370967461,4.30744012110855,1.11348687432507,0.276951746878011,0.559173572928897,-5.6207021458366
"288","1418293_at","Ifit2","15958","interferon-induced protein with tetratricopeptide repeats 2",0.254873136666229,4.75470018062374,1.11300958347118,0.277152439819027,0.559211840867637,-5.62120706287914
"604","1422567_at","Fam129a","63913","family with sequence similarity 129, member A",-0.206446088521182,4.01299768776615,-1.11107542364869,0.277966803303313,0.560186904760289,-5.62325119253712
"997","1427134_at","Srek1","218543","splicing regulatory glutamine/lysine-rich protein 1",0.288820782361627,6.51686683644398,1.11099712673515,0.277999806164758,0.560186904760289,-5.6233338741843
"1157","1428869_at","Nolc1","70769","nucleolar and coiled-body phosphoprotein 1",0.229393356286476,6.68091622590257,1.10966867265205,0.278560195081909,0.560581896839132,-5.62473592900791
"3067","1460602_at","Dlc1","50768","deleted in liver cancer 1",0.276484207968394,7.85448488201867,1.10972004636684,0.278538508613392,0.560581896839132,-5.62468173691595
"2996","1458724_at","E230008O15Rik","319862","RIKEN cDNA E230008O15 gene",0.244616262828161,3.83175406308112,1.10913242637525,0.278786634688099,0.56067089865051,-5.62530145990721
"2735","1454728_s_at","Atp8a1","11980","ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1",-0.253788113529865,4.13308628871012,-1.10838221838979,0.279103647399722,0.560941817798136,-5.62609222656256
"93","1416656_at","Clic1","114584","chloride intracellular channel 1",-0.215715843972114,6.9369561565738,-1.10716934077392,0.279616721365676,0.561606169479232,-5.62736966331842
"2522","1451634_at","Airn","104103","antisense Igf2r RNA",0.302730945771957,4.41750994050413,1.10561552883709,0.280275016128432,0.562402103999825,-5.6290043521412
"2952","1457334_at","C130057M05Rik","399581","RIKEN cDNA C130057M05 gene",-0.310798819525823,5.55683563490039,-1.10537136998179,0.280378559485125,0.562402103999825,-5.62926103273711
"965","1426858_at","Inhbb","16324","inhibin beta-B",-0.412945999788919,4.36696819459376,-1.10204004452386,0.281794081864525,0.564873218174035,-5.63275813276253
"37","1416114_at","Sparcl1","13602","SPARC-like 1",-0.369503595357368,4.77913342780416,-1.09900336037723,0.283088903153087,0.566848689768529,-5.63593768776928
